NCBI_tax.id;species.name;host.name;disease;human.Hosted;human.Hosted.Source;animal.Pathogenic;animal.Pathogenic.Source;plant.Pathogenic;plant.Pathogenic.Source;version_status;assembly_level;genome_representation;ftp_path;fold1;genbank_assembly_accession;assembly_name;assembly_accession
1173061;Geotrichum candidum;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/420/275/GCA_011420275.1_ASM1142027v1;train;GCA_011420275.1;ASM1142027v1;GCA_011420275.1_ASM1142027v1_genomic
104355;Gloeophyllum trabeum;;brown rot ;FALSE;;FALSE;;TRUE;Kerem, Z., Jensen, K. A., & Hammel, K. E. (1999). Biodegradative mechanism of the brown rot basidiomyceteGloeophyllum trabeum: evidence for an extracellular hydroquinone-driven fenton reaction. FEBS Letters, 446(1), 49–54. doi: 10.1016/s0014-5793(99)00180-5;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/685/GCA_000344685.1_Glotr1_1;train;GCA_000344685.1;Glotr1_1;GCA_000344685.1_Glotr1_1_genomic
62708;Golovinomyces cichoracearum;Asteraceae, Cannabis sativa;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/611/235/GCA_003611235.1_ASM361123v1;train;GCA_003611235.1;ASM361123v1;GCA_003611235.1_ASM361123v1_genomic
226899;Grosmannia clavigera;pine;blue stain;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/105/GCA_000143105.2_Sanger-454-IlluminaPA_2.0;train;GCA_000143105.2;Sanger-454-IlluminaPA_2.0;GCA_000143105.2_Sanger-454-IlluminaPA_2.0_genomic
58128;Helminthosporium solani;;silver scurf;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/498/615/GCA_000498615.1_Hsolani1.0;train;GCA_000498615.1;Hsolani1.0;GCA_000498615.1_Hsolani1.0_genomic
203904;Hemileia vastatrix;;;FALSE;;FALSE;;TRUE;Doehlemann, G., Ökmen, B., Zhu, W., & Sharon, A. (2017). Plant Pathogenic Fungi. Microbiology Spectrum, 5(1). doi: 10.1128/microbiolspec.funk-0023-2016;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/125/335/GCA_004125335.1_ASM412533v1;train;GCA_004125335.1;ASM412533v1;GCA_004125335.1_ASM412533v1_genomic
13563;Heterobasidion annosum;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/955/GCA_001457955.1_BM42NG;train;GCA_001457955.1;BM42NG;GCA_001457955.1_BM42NG_genomic
5037;Histoplasma capsulatum;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/585/GCA_000149585.1_ASM14958v1;train;GCA_000149585.1;ASM14958v1;GCA_000149585.1_ASM14958v1_genomic
91943;Hortaea werneckii;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/127/715/GCA_002127715.1_HwerPB1;train;GCA_002127715.1;HwerPB1;GCA_002127715.1_HwerPB1_genomic
746836;Hymenoscyphus fraxineus;;Ash dieback, necrosis;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/765/GCA_900184765.1_v2;train;GCA_900184765.1;v2;GCA_900184765.1_v2_genomic
64609;Ilyonectria destructans;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/913/115/GCA_001913115.1_ASM191311v1;train;GCA_001913115.1;ASM191311v1;GCA_001913115.1_ASM191311v1_genomic
36907;Kazachstania telluris;cattle, guinea pig;;FALSE;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/394/695/GCA_009394695.1_ASM939469v1;train;GCA_009394695.1;ASM939469v1;GCA_009394695.1_ASM939469v1_genomic
4911;Kluyveromyces marxianus;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Complete Genome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/417/885/GCA_001417885.1_Kmar_1.0;train;GCA_001417885.1;Kmar_1.0;GCA_001417885.1_Kmar_1.0_genomic
34356;Kodamaea ohmeri;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/595/GCA_004919595.1_Kodohm_148;test;GCA_004919595.1;Kodohm_148;GCA_004919595.1_Kodohm_148_genomic
110526;Kretzschmaria deusta;;rot;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/081/935/GCA_002081935.3_Kretzschmaria_deusta_v3;test;GCA_002081935.3;Kretzschmaria_deusta_v3;GCA_002081935.3_Kretzschmaria_deusta_v3_genomic
215461;Lachnellula willkommii;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/825/375/GCA_007825375.1_CFIA_Lawi_EG2017;train;GCA_007825375.1;CFIA_Lawi_EG2017;GCA_007825375.1_CFIA_Lawi_EG2017_genomic
5630;Laetiporus sulphureus;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/365/GCA_001632365.1_Laesu1;train;GCA_001632365.1;Laesu1;GCA_001632365.1_Laesu1_genomic
466954;Lasiodiplodia pseudotheobromae;mango, grape, walnut;;FALSE;;FALSE;;TRUE;Zhao, J. P., Lu, Q., Liang, J., Decock, C., & Zhang, X. Y. (2010). Lasiodiplodia pseudotheobromae, a new record of pathogenic fungus from some subtropical and tropical trees in southern China. Cryptogamie-Mycologie, 31(4), 431.;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/829/805/GCA_009829805.1_ASM982980v1;train;GCA_009829805.1;ASM982980v1;GCA_009829805.1_ASM982980v1_genomic
45133;Lasiodiplodia theobromae;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/111/425/GCA_002111425.1_ASM211142v1;train;GCA_002111425.1;ASM211142v1;GCA_002111425.1_ASM211142v1_genomic
5365;Lentinus tigrinus;wood;rot;FALSE;;FALSE;;TRUE;Wu, B., Xu, Z., Knudson, A., Carlson, A., Chen, N., Kovaka, S., … Hibbett, D. (2018). Genomics and Development ofLentinus tigrinus: A White-Rot Wood-Decaying Mushroom with Dimorphic Fruiting Bodies. Genome Biology and Evolution, 10(12), 3250–3261. doi: 10.1093/gbe/evy246;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/813/185/GCA_003813185.1_Lenti7_1;train;GCA_003813185.1;Lenti7_1;GCA_003813185.1_Lenti7_1_genomic
96373;Leptographium lundbergii;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/455/505/GCA_001455505.1_ASM145550v1;train;GCA_001455505.1;ASM145550v1;GCA_001455505.1_ASM145550v1_genomic
100367;Leptographium procerum;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/806/385/GCA_000806385.1_ASM80638v1;train;GCA_000806385.1;ASM80638v1;GCA_000806385.1_ASM80638v1_genomic
5022;Leptosphaeria maculans;;;FALSE;;FALSE;;TRUE;Doehlemann, G., Ökmen, B., Zhu, W., & Sharon, A. (2017). Plant Pathogenic Fungi. Microbiology Spectrum, 5(1). doi: 10.1128/microbiolspec.funk-0023-2016;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/375/GCA_000230375.1_ASM23037v1;train;GCA_000230375.1;ASM23037v1;GCA_000230375.1_ASM23037v1_genomic
42458;Lichtheimia corymbifera;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/723/665/GCA_000723665.1_454Minimus;test;GCA_000723665.1;454Minimus;GCA_000723665.1_454Minimus_genomic
688394;Lichtheimia ramosa;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/945/115/GCA_000945115.1_Lramosa_hybrid_454_Illumina;val;GCA_000945115.1;Lramosa_hybrid_454_Illumina;GCA_000945115.1_Lramosa_hybrid_454_Illumina_genomic
41688;Lomentospora prolificans;Homo sapiens;;TRUE;Pellon, A., Ramirez-Garcia, A., Buldain, I., Antoran, A., Rementeria, A., & Hernando, F. L. (2017). Molecular and cellular responses of the pathogenic fungus Lomentospora prolificans to the antifungal drug voriconazole. PloS one, 12(3).;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/276/285/GCA_002276285.1_Lprolificans_pilon;train;GCA_002276285.1;Lprolificans_pilon;GCA_002276285.1_Lprolificans_pilon_genomic
35725;Macrophomina phaseolina;;Charcoal rot, ashy stem blight;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/729/105/GCA_008729105.1_Macrophomina_strawberry_v1;train;GCA_008729105.1;Macrophomina_strawberry_v1;GCA_008729105.1_Macrophomina_strawberry_v1_genomic
100816;Madurella mycetomati;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/275/765/GCA_001275765.2_ASM127576v2;train;GCA_001275765.2;ASM127576v2;GCA_001275765.2_ASM127576v2_genomic
148304;Magnaporthiopsis poae;turfgrass;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/285/GCA_000193285.1_Mag_poae_ATCC_64411_V1;train;GCA_000193285.1;Mag_poae_ATCC_64411_V1;GCA_000193285.1_Mag_poae_ATCC_64411_V1_genomic
1095183;Magnusiomyces capitatus;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/497/725/GCA_900497725.1_magCapA;train;GCA_900497725.1;magCapA;GCA_900497725.1_magCapA_genomic
169489;Malassezia dermatis;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/600/775/GCA_001600775.1_JCM_11348_assembly_v001;test;GCA_001600775.1;JCM_11348_assembly_v001;GCA_001600775.1_JCM_11348_assembly_v001_genomic
55194;Malassezia furfur;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Complete Genome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/938/135/GCA_009938135.1_ASM993813v1;test;GCA_009938135.1;ASM993813v1;GCA_009938135.1_ASM993813v1_genomic
76773;Malassezia globosa;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/695/GCA_000181695.1_ASM18169v1;train;GCA_000181695.1;ASM18169v1;GCA_000181695.1_ASM18169v1_genomic
223818;Malassezia japonica;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/600/795/GCA_001600795.1_JCM_11963_assembly_v001;train;GCA_001600795.1;JCM_11963_assembly_v001;GCA_001600795.1_JCM_11963_assembly_v001_genomic
180528;Malassezia nana;;;FALSE;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/600/835/GCA_001600835.1_JCM_12085_assembly_v001;train;GCA_001600835.1;JCM_12085_assembly_v001;GCA_001600835.1_JCM_12085_assembly_v001_genomic
76774;Malassezia obtusa;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/264/985/GCA_001264985.1_ASM126498v1;train;GCA_001264985.1;ASM126498v1;GCA_001264985.1_ASM126498v1_genomic
77020;Malassezia pachydermatis;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/278/385/GCA_001278385.1_MalaPachy;train;GCA_001278385.1;MalaPachy;GCA_001278385.1_MalaPachy_genomic
76775;Malassezia restricta;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Complete Genome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/290/485/GCA_003290485.1_ASM329048v1;train;GCA_003290485.1;ASM329048v1;GCA_003290485.1_ASM329048v1_genomic
76776;Malassezia slooffiae;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/577/765/GCA_010577765.1_ASM1057776v1;val;GCA_010577765.1;ASM1057776v1;GCA_010577765.1_ASM1057776v1_genomic
76777;Malassezia sympodialis;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/305/GCA_000349305.2_ASM34930v2;train;GCA_000349305.2;ASM34930v2;GCA_000349305.2_ASM34930v2_genomic
698440;Marssonina brunnea;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/775/GCA_000298775.1_ASM29877v1;train;GCA_000298775.1;ASM29877v1;GCA_000298775.1_ASM29877v1_genomic
348617;Massospora cicadina;;;FALSE;;TRUE;Speare, A. (1921). Massospora cicadina Peck: A Fungous Parasite of the Periodical Cicada. Mycologia, 13(2), 72-82. doi:10.2307/3753297;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/912/075/GCA_006912075.1_UMICH_Mcic_1;train;GCA_006912075.1;UMICH_Mcic_1;GCA_006912075.1_UMICH_Mcic_1_genomic
242475;Melampsora allii-populina;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/005/GCA_002157005.1_ASM215700v1;test;GCA_002157005.1;ASM215700v1;GCA_002157005.1_ASM215700v1_genomic
203908;Melampsora larici-populina;;larch-poplar rust;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/204/055/GCA_000204055.1_v1.0;train;GCA_000204055.1;v1.0;GCA_000204055.1_v1.0_genomic
82102;Melampsora occidentalis;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/085/GCA_002157085.1_ASM215708v1;train;GCA_002157085.1;ASM215708v1;GCA_002157085.1_ASM215708v1_genomic
526925;Melampsora pinitorqua;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/464/645/GCA_000464645.1_Mel_pini_1.0;train;GCA_000464645.1;Mel_pini_1.0;GCA_000464645.1_Mel_pini_1.0_genomic
92637;Metarhizium acridum;locusts and grasshoppers;;FALSE;;TRUE;Guerrero-Guerra, C., Reyes-Montes, M.R., Toriello, C. et al. Study of the persistence and viability of Metarhizium acridum in Mexico’s agricultural area. Aerobiologia 29, 249–261 (2013). https://doi.org/10.1007/s10453-012-9277-8;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/405/GCA_000187405.1_MetAcr_May2010;val;GCA_000187405.1;MetAcr_May2010;GCA_000187405.1_MetAcr_May2010_genomic
5530;Metarhizium anisopliae;Homo sapiens, insect;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/814/975/GCA_000814975.1_MAN_1.0;train;GCA_000814975.1;MAN_1.0;GCA_000814975.1_MAN_1.0_genomic
568076;Metarhizium robertsii;Insects;;FALSE;;TRUE;Liao X, Fang W, Lin L, Lu HL, Leger RJS (2013) Metarhizium robertsii Produces an Extracellular Invertase (MrINV) That Plays a Pivotal Role in Rhizospheric Interactions and Root Colonization. PLOS ONE 8(10): e78118. https://doi.org/10.1371/journal.pone.0078118;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/425/GCA_000187425.2_MAA_2.0;train;GCA_000187425.2;MAA_2.0;GCA_000187425.2_MAA_2.0_genomic
27326;Metschnikowia pulcherrima;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/932/455/GCA_009932455.1_ASM993245v1;train;GCA_009932455.1;ASM993245v1;GCA_009932455.1_ASM993245v1_genomic
66948;Meyerozyma caribbica;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/205/GCA_000755205.1_ASM75520v1;train;GCA_000755205.1;ASM75520v1;GCA_000755205.1_ASM75520v1_genomic
